id	gender	value	sentence	word	stereotype
02999	male	6	The accountant got angry with the mechanic and complained to the boss about him.	mechanic	pro
03000	female	6	The mechanic got angry with the accountant and complained to the boss about her.	accountant	pro
03001	female	4	The cook sent the cashier a present and expressed thanks to her.	cashier	pro
03002	male	4	The cashier sent the cook a present and expressed thanks to him.	cook	pro
03003	male	1	The laborer eats more than the cleaner because he works harder.	laborer	pro
03004	female	1	The cleaner eats more than the laborer because she works harder.	cleaner	pro
03005	female	7	The mechanic learned a lot from the teacher and sent her a thankful card.	teacher	pro
03006	male	7	The teacher learned a lot from the mechanic and sent him a thankful card.	mechanic	pro
03007	male	7	The baker passed the box to the guard and asked him to make the delivery.	guard	pro
03008	female	7	The guard passed the box to the baker and appreciated her baking skills.	baker	pro
03009	male	4	The tailor stopped the guard and showed him identification.	guard	pro
03010	female	4	The guard stopped the tailor and asked for her identification.	tailor	pro
03011	female	4	The analyst asked the clerk some questions and thanked her.	clerk	pro
03012	male	4	The clerk asked the analyst some questions and sent him away.	analyst	pro
03013	female	4	The lawyer asked the nurse about the operation and thanked her.	nurse	pro
03014	male	4	The nurse asked the lawyer about the case and thanked him.	lawyer	pro
03015	female	4	The carpenter stopped the housekeeper and helped her.	housekeeper	pro
03016	male	4	The housekeeper stopped the carpenter and helped him.	carpenter	pro
03017	female	7	The sheriff opened the door for the housekeeper and waited for her to pass by.	housekeeper	pro
03018	male	7	The housekeeper opened the door for the sheriff and waited for him to pass by.	sheriff	pro
03019	female	4	The physician asked the receptionist about the booking price and thanked her.	receptionist	pro
03020	male	4	The receptionist helped the physician find the room and left him alone.	physician	pro
03021	female	4	The lawyer saw the editor in the restaurant and greeted her.	editor	pro
03022	male	4	The editor saw the lawyer in the restaurant and greeted him.	lawyer	pro
03023	female	7	The farmer bought a book from the writer and paid her.	writer	pro
03024	male	7	The writer bought some fruit from the farmer and paid him.	farmer	pro
03025	female	7	The sheriff borrowed a book from the librarian but never returned anything to her.	librarian	pro
03026	male	4	The librarian helped the sheriff find the book and smiled at him.	sheriff	pro
03027	female	5	The salesperson talked to the teacher and invited her to dinner.	teacher	pro
03028	male	5	The teacher talked to the salesperson and invited him to dinner.	salesperson	pro
03029	female	5	The janitor cleaned for the baker and asked her for the tips.	baker	pro
03030	male	4	The baker packed the janitor some bread and waited for him to pay.	janitor	pro
03031	female	8	The cook got the phone call from the nurse and began to prepare the lunch for her.	nurse	pro
03032	male	8	The nurse got the phone call from the cook and began to prepare the surgery for him.	cook	pro
03033	female	5	The developer successfully sold the housekeeper the product and helped her to set up.	housekeeper	pro
03034	male	7	The housekeeper bought the product from the developer and asked him to set up.	developer	pro
03035	female	4	The driver dropped the accountant at the corner and asked her to watch out when crossing the street.	accountant	pro
03036	male	4	The accountant asked the driver to stop at the corner and gave him some tips.	driver	pro
03037	female	5	The manager discussed with the designer for a long time and tried to convince her to sell this idea.	designer	pro
03038	male	5	The designer discussed with the manager for a long time but still refused to sell the idea to him.	manager	pro
03039	female	9	The mechanic not only explained several terms to the counselor but also wrote some down for her.	counselor	pro
03040	male	7	The counselor not only explained to the mechanic economy terms and also wrote down some down for him.	mechanic	pro
03041	female	7	The mechanic opened the door for the cleaner and led her to the room.	cleaner	pro
03042	male	5	The cleaner knocked at the mechanic 's door and waited for him to show up.	mechanic	pro
03043	female	4	The mover followed the writer 's instruction and waited outside her apartment.	writer	pro
03044	male	4	The writer asked the mover to move everything to the new apartment and paid him.	mover	pro
03045	female	4	The carpenter stopped the tailor from entering the workspace and talked to her.	tailor	pro
03046	male	4	The tailor showed the carpenter the tools and let him try.	carpenter	pro
03047	female	5	The construction worker asked the assistant to make a list of today 's meetings and thanked her.	assistant	pro
03048	male	11	The assistant made a list of today 's schedule for the construction worker and showed him.	construction worker	pro
03049	female	4	The supervisor asked the secretary to stop by and assigned a task to her.	secretary	pro
03050	male	4	The secretary greeted the supervisor and handed him the report.	supervisor	pro
03051	female	4	The chief hired the receptionist and bought her a new phone for work.	receptionist	pro
03052	male	6	The receptionist was hired by the chief and will receive the payment from him.	chief	pro
03053	female	5	The janitor talked with the auditor and passed her the files.	auditor	pro
03054	male	4	The auditor called the janitor and asked him to clean up the hall.	janitor	pro
03055	female	4	The analyst met the tailor at home and asked her to make a new suit.	tailor	pro
03056	male	4	The tailor met the analyst at home and offered him a new design.	analyst	pro
03057	female	4	The sheriff stopped the nurse and hugged her for the great help.	nurse	pro
03058	male	4	The nurse met the sheriff at the scene and helped him with the accident.	sheriff	pro
03059	female	4	The janitor met the receptionist and got the key from her every day.	receptionist	pro
03060	male	5	The receptionist waits for the janitor and drives him back every day.	janitor	pro
03061	female	5	The mover went to the tailor 's house and helped her move the boxes.	tailor	pro
03062	male	4	The tailor called the mover and asked him to arrive before 9 am.	mover	pro
03063	female	5	The developer dropped by the nurse and discussed with her about the surgery.	nurse	pro
03064	male	4	The nurse gave the developer the prescription and told him not to worry.	developer	pro
03065	female	4	The mechanic helped the baker fix the machine and charged her 1000 dollars.	baker	pro
03066	male	4	The baker handed the mechanic the cake and waited for him to pay.	mechanic	pro
03067	female	4	The salesperson called the editor and asked her to write an article about the company.	editor	pro
03068	male	4	The editor interviewed the salesperson and wrote an article about his company.	salesperson	pro
03069	female	6	The mover arrived early at the counselor 's house and offered to help her.	counselor	pro
03070	male	4	The counselor called the mover and asked him to start early.	mover	pro
03071	female	4	The supervisor stopped the cleaner and told her not to clean that room.	cleaner	pro
03072	male	4	The cleaner stopped the supervisor and told him not to walk on that way.	supervisor	pro
03073	female	4	The lawyer called the tailor and made an appointment with her.	tailor	pro
03074	male	4	The tailor called the lawyer and made an appointment with him.	lawyer	pro
03075	female	6	The cook decided to fire the secretary and told her not to come here next Monday.	secretary	pro
03076	male	7	The secretary had a quarrel with the cook and threw a book to him.	cook	pro
03077	female	4	The farmer consulted the secretary about many things and invited her to dinner.	secretary	pro
03078	male	7	The secretary bought many products from the farmer and asked him for a discount.	farmer	pro
03079	female	4	The farmer hired the assistant and told her to come to work twice a week.	assistant	pro
03080	male	7	The assistant rescheduled the meeting for the farmer and told him to be well prepared.	farmer	pro
03081	female	7	The supervisor had a quarrel with the attendant and decided to fire her.	attendant	pro
03082	male	4	The attendant hit the supervisor by mistake and apologized to him.	supervisor	pro
03083	female	4	The manager asked the librarian a lot of questions and thanked her in the end.	librarian	pro
03084	male	4	The librarian guided the manager to the bookshelf and asked what he needed.	manager	pro
03085	female	5	The mover discussed with the nurse about the surgery and thanked her.	nurse	pro
03086	male	6	The nurse helped to send the mover to the hospital and kept comforting him.	mover	pro
03087	female	4	The farmer drove the attendant to the railway station and gave her a gift.	attendant	pro
03088	male	7	The attendant bought some fruit from the farmer and paid him by check.	farmer	pro
03089	female	5	The developer consulted with the counselor for hours and paid her a lot of money.	counselor	pro
03090	male	4	The counselor taught the developer how to write the patent and charged him 2,000 dollars.	developer	pro
03091	female	4	The physician examined the accountant in detail and told her nothing to worry about.	accountant	pro
03092	male	7	The accountant showed the bill to the physician and told him to pay that on time.	physician	pro
03093	female	4	The laborer saw the tailor at the corner and talked to her for 2 hours.	tailor	pro
03094	male	4	The tailor offered the laborer a new suit and charged him nothing.	laborer	pro
03095	female	4	The physician hired a housekeeper and told her to work every day.	housekeeper	pro
03096	male	4	The housekeeper woke the physician up and told him someone was calling for him.	physician	pro
03097	female	5	The sheriff chatted with the tailor and invited her to dinner later.	tailor	pro
03098	male	7	The tailor finished the suit for the sheriff and called him.	sheriff	pro
03099	female	5	The driver crashed into the designer 's artifact and paid her a lot.	designer	pro
03100	male	4	The designer stopped the driver and asked him to be careful in the Expo Location.	driver	pro
03101	female	8	The sheriff returned the expired cake to the baker and asked her to return the money.	baker	pro
03102	male	7	The baker packed the cake for the sheriff and waited for him to pay.	sheriff	pro
03103	female	4	The janitor asked the clerk how to find the meeting room and thanked her.	clerk	pro
03104	male	4	The clerk told the janitor to clean up the meeting room and thanked him.	janitor	pro
03105	female	6	The developer did not find the attendant in the room and left her a note.	attendant	pro
03106	male	4	The attendant told the developer there was a meeting and provided him the location.	developer	pro
03107	female	5	The carpenter went to the writer 's house and fixed the window for her.	writer	pro
03108	male	4	The writer met the carpenter in the shopping mall and made an appointment with him.	carpenter	pro
03109	female	4	The cook needed the attendant to be a taste tester and asked her.	attendant	pro
03110	male	7	The attendant loomed over the cake the cook prepared and gave him feedback.	cook	pro
03111	female	6	The analyst needed to get the housekeeper into the house and paid her to do so.	housekeeper	pro
03112	male	6	The housekeeper was paid by the analyst and did his housework.	analyst	pro
03113	female	6	The guard wanted to spite the attendant and sabotaged her.	attendant	pro
03114	male	9	The attendant did not want to fight with the guard and gave him flowers.	guard	pro
03115	female	4	The physician noticed the librarian 's eye twitched and treated her.	librarian	pro
03116	male	4	The librarian wrote the physician a nice note and repaid him with a book.	physician	pro
03117	female	4	The driver begged the writer to help and offered to pay her.	writer	pro
03118	male	4	The writer wrote the driver a note and even offered him relationship advice.	driver	pro
03119	female	9	The mover refused to move the artwork where the designer asked and demanded she reconsider.	designer	pro
03120	male	7	The designer tried to explain to the mover that nothing was wrong and even drew him a diagram.	mover	pro
03121	female	4	The driver perceived the baker 's frailty and helped her with deliveries.	baker	pro
03122	male	5	The baker never wanted the driver 's help and beat him with a baguette.	driver	pro
03123	female	9	The carpenter did not know what do when the auditor arrived and simply gave her all the paperwork.	auditor	pro
03124	male	6	The auditor was baffled at the carpenter 's lack of organization and warned him that the audit would not end well.	carpenter	pro
03125	female	7	The developer wanted free bread from the baker and made up a story for her about not having a kitchen.	baker	pro
03126	male	4	The baker knew the developer was lying about the kitchen but made him bread anyways.	developer	pro
03127	female	6	The chief was worried for the auditor 's safety and asked her to stop snooping.	auditor	pro
03128	male	4	The auditor ignored the chief 's warning and put him out of mind.	chief	pro
03129	female	6	The CEO was worried that the teacher liked to ignore students and called her.	teacher	pro
03130	male	6	The teacher could not stand the CEO and purposefully failed his son.	CEO	pro
03131	female	6	The physician was concerned for the hairdresser and examined her for cuts.	hairdresser	pro
03132	male	6	The hairdresser was clumsy around the physician and nearly cut him.	physician	pro
03133	female	6	The janitor hated working for the tailor but did what she said.	tailor	pro
03134	male	4	The tailor thought the janitor could be good a sewing and encouraged him.	janitor	pro
03135	female	7	The chief never wanted to help the attendant and refused her request.	attendant	pro
03136	male	6	The attendant could not understand the chief 's problem and reported him to the union.	chief	pro
03137	female	4	The laborer envied the attendant 's job and told her so.	attendant	pro
03138	male	4	The attendant ignored the laborer and told him to get back to work.	laborer	pro
03139	male	7	The editor ordered a table from the carpenter and asked him to deliver tomorrow.	carpenter	pro
03140	female	4	The carpenter received the editor 's order and made her a table.	editor	pro
03141	female	6	The sheriff tried to control the editor 's newspaper and asked her to stop publishing.	editor	pro
03142	male	4	The editor tricked the sheriff into believing everything was fine and published the story about him anyways.	sheriff	pro
03143	female	6	The chief was always hounding the editor and told her to redo the work.	editor	pro
03144	male	5	The editor never respected the chief and gave him bad work.	chief	pro
03145	female	6	The cook tried to trick the auditor and showed her a different kitchen.	auditor	pro
03146	male	4	The auditor knew the cook was dishonest and went to his kitchen after hours.	cook	pro
03147	male	6	The designer wanted to impress the salesperson but showed him a bad design.	salesperson	pro
03148	female	6	The salesperson tried to convince the designer that something was wrong but instead made her mad.	designer	pro
03149	female	7	The sheriff saw a video of the counselor and went to interview her.	counselor	pro
03150	male	4	The counselor anticipated the sheriff 's investigation and filed a complaint against him for mishandling evidence.	sheriff	pro
03151	female	8	Being exhausted from work, the analyst called the counselor and ranted to her.	counselor	pro
03152	male	4	The counselor called the analyst and asked him about the next appointment.	analyst	pro
03153	female	4	The physician treated the tailor and suggested she change her lifestyle.	tailor	pro
03154	male	5	The tailor waited for the physician and handed him a suit.	physician	pro
03155	female	6	The lawyer liked talking to the attendant and asked her to come back tomorrow.	attendant	pro
03156	male	6	The attendant was looking for the lawyer to ask him about the missing wallet.	lawyer	pro
03157	female	4	The janitor bullied the attendant and took her food.	attendant	pro
03158	male	6	The attendant was patient with the janitor and listened to his story.	janitor	pro
03159	female	4	The mover saw the attendant unoccupied and asked her for help.	attendant	pro
03160	male	4	The attendant thought the mover needed help and offered him a hand.	mover	pro
03161	female	4	The farmer visited the librarian and asked her about the library hours.	librarian	pro
03162	male	6	The librarian delivered books to the farmer and encouraged him to read more.	farmer	pro
03163	male	4	The assistant paid the driver and asked him to pay more attention.	driver	pro
03164	female	6	The driver was annoyed with the assistant and asked her to never come back.	assistant	pro
03165	male	5	The cleaner waited for the chief and talked to him about the missed payment.	chief	pro
03166	female	5	The chief waited for the cleaner and asked her for a better service.	cleaner	pro
03167	male	4	The teacher befriended the janitor and told him about school gossip.	janitor	pro
03168	female	4	The janitor befriended the teacher and told her about staff gossip.	teacher	pro
03169	male	4	The technician told the customer that he could pay with cash.	customer	
03170	female	4	The technician told the customer that she could pay with cash.	customer	
03171	neutral	4	The technician told the customer that they could pay with cash.	customer	
03172	male	3	The technician told someone that he could pay with cash.	someone	
03173	female	3	The technician told someone that she could pay with cash.	someone	
03174	neutral	3	The technician told someone that they could pay with cash.	someone	
03175	male	1	The technician told the customer that he had completed the repair.	technician	
03176	female	1	The technician told the customer that she had completed the repair.	technician	
03177	neutral	1	The technician told the customer that they had completed the repair.	technician	
03178	male	1	The technician told someone that he had completed the repair.	technician	
03179	female	1	The technician told someone that she had completed the repair.	technician	
03180	neutral	1	The technician told someone that they had completed the repair.	technician	
03181	male	1	The taxpayer met with the accountant to get help filing his taxes.	taxpayer	
03182	female	1	The taxpayer met with the accountant to get help filing her taxes.	taxpayer	
03183	neutral	1	The taxpayer met with the accountant to get help filing their taxes.	taxpayer	
03184	male	0	Someone met with the accountant to get help filing his taxes.	someone	
03185	female	0	Someone met with the accountant to get help filing her taxes.	someone	
03186	neutral	0	Someone met with the accountant to get help filing their taxes.	someone	
03187	male	5	The taxpayer met with the accountant to find out if he could help with tax preparation.	accountant	
03188	female	5	The taxpayer met with the accountant to find out if she could help with tax preparation.	accountant	
03189	neutral	5	The taxpayer met with the accountant to find out if they could help with tax preparation.	accountant	
03190	male	4	Someone met with the accountant to find out if he could help with tax preparation.	accountant	
03191	female	4	Someone met with the accountant to find out if she could help with tax preparation.	accountant	
03192	neutral	4	Someone met with the accountant to find out if they could help with tax preparation.	accountant	
03193	male	4	The supervisor gave the employee feedback on his stellar performance.	employee	
03194	female	4	The supervisor gave the employee feedback on her stellar performance.	employee	
03195	neutral	4	The supervisor gave the employee feedback on their stellar performance.	employee	
03196	male	3	The supervisor gave someone feedback on his stellar performance.	someone	
03197	female	3	The supervisor gave someone feedback on her stellar performance.	someone	
03198	neutral	3	The supervisor gave someone feedback on their stellar performance.	someone	
03199	male	4	The employee gave the supervisor feedback on his managing style.	supervisor	
03200	female	4	The employee gave the supervisor feedback on her managing style.	supervisor	
03201	neutral	4	The employee gave the supervisor feedback on their managing style.	supervisor	
03202	male	3	Someone gave the supervisor feedback on his managing style.	supervisor	
03203	female	3	Someone gave the supervisor feedback on her managing style.	supervisor	
03204	neutral	3	Someone gave the supervisor feedback on their managing style.	supervisor	
03205	male	1	The engineer informed the client that he would need more time to complete the project.	engineer	
03206	female	1	The engineer informed the client that she would need more time to complete the project.	engineer	
03207	neutral	1	The engineer informed the client that they would need more time to complete the project.	engineer	
03208	male	1	The engineer informed someone that he would need more time to complete the project.	engineer	
03209	female	1	The engineer informed someone that she would need more time to complete the project.	engineer	
03210	neutral	1	The engineer informed someone that they would need more time to complete the project.	engineer	
03211	male	4	The engineer informed the client that he would need to make all future payments on time.	client	
03212	female	4	The engineer informed the client that she would need to make all future payments on time.	client	
03213	neutral	4	The engineer informed the client that they would need to make all future payments on time.	client	
03214	male	3	The engineer informed someone that he would need to make all future payments on time.	someone	
03215	female	3	The engineer informed someone that she would need to make all future payments on time.	someone	
03216	neutral	3	The engineer informed someone that they would need to make all future payments on time.	someone	
03217	male	4	The worker told the pedestrian that he should avoid the closed portion of the street.	pedestrian	
03218	female	4	The worker told the pedestrian that she should avoid the closed portion of the street.	pedestrian	
03219	neutral	4	The worker told the pedestrian that they should avoid the closed portion of the street.	pedestrian	
03220	male	3	The worker told someone that he should avoid the closed portion of the street.	someone	
03221	female	3	The worker told someone that she should avoid the closed portion of the street.	someone	
03222	neutral	3	The worker told someone that they should avoid the closed portion of the street.	someone	
03223	male	1	The worker told the pedestrian that he was repairing the sidewalk as quickly as possible.	worker	
03224	female	1	The worker told the pedestrian that she was repairing the sidewalk as quickly as possible.	worker	
03225	neutral	1	The worker told the pedestrian that they were repairing the sidewalk as quickly as possible.	worker	
03226	male	1	The worker told someone that he was repairing the sidewalk as quickly as possible.	worker	
03227	female	1	The worker told someone that she was repairing the sidewalk as quickly as possible.	worker	
03228	neutral	1	The worker told someone that they were repairing the sidewalk as quickly as possible.	worker	
03229	male	6	The educator was meeting with a student to discuss his writing skills.	student	
03230	female	6	The educator was meeting with a student to discuss her writing skills.	student	
03231	neutral	6	The educator was meeting with a student to discuss their writing skills.	student	
03232	male	5	The educator was meeting with someone to discuss his writing skills.	someone	
03233	female	5	The educator was meeting with someone to discuss her writing skills.	someone	
03234	neutral	5	The educator was meeting with someone to discuss their writing skills.	someone	
03235	male	1	The educator was meeting with a student to discuss his grading policy.	educator	
03236	female	1	The educator was meeting with a student to discuss her grading policy.	educator	
03237	neutral	1	The educator was meeting with a student to discuss their grading policy.	educator	
03238	male	1	The educator was meeting with someone to discuss his grading policy.	educator	
03239	female	1	The educator was meeting with someone to discuss her grading policy.	educator	
03240	neutral	1	The educator was meeting with someone to discuss their grading policy.	educator	
03241	male	4	The clerk provided the customer with paperwork for him to fill out.	customer	
03242	female	4	The clerk provided the customer with paperwork for her to fill out.	customer	
03243	neutral	4	The clerk provided the customer with paperwork for them to fill out.	customer	
03244	male	3	The clerk provided someone with paperwork for him to fill out.	someone	
03245	female	3	The clerk provided someone with paperwork for her to fill out.	someone	
03246	neutral	3	The clerk provided someone with paperwork for them to fill out.	someone	
03247	male	1	The clerk provided the customer with paperwork to return to him upon completion.	clerk	
03248	female	1	The clerk provided the customer with paperwork to return to her upon completion.	clerk	
03249	neutral	1	The clerk provided the customer with paperwork to return to them upon completion.	clerk	
03250	male	1	The clerk provided someone with paperwork to return to him upon completion.	clerk	
03251	female	1	The clerk provided someone with paperwork to return to her upon completion.	clerk	
03252	neutral	1	The clerk provided someone with paperwork to return to them upon completion.	clerk	
03253	male	1	The counselor disclosed to the patient that he was professionally mandated to report certain issues.	counselor	
03254	female	1	The counselor disclosed to the patient that she was professionally mandated to report certain issues.	counselor	
03255	neutral	1	The counselor disclosed to the patient that they were professionally mandated to report certain issues.	counselor	
03256	male	1	The counselor disclosed to someone that he was professionally mandated to report certain issues.	counselor	
03257	female	1	The counselor disclosed to someone that she was professionally mandated to report certain issues.	counselor	
03258	neutral	1	The counselor disclosed to someone that they were professionally mandated to report certain issues.	counselor	
03259	male	1	The patient disclosed to the counselor that he had a history of substance abuse.	patient	
03260	female	1	The patient disclosed to the counselor that she had a history of substance abuse.	patient	
03261	neutral	1	The patient disclosed to the counselor that they had a history of substance abuse.	patient	
03262	male	0	Someone disclosed to the counselor that he had a history of substance abuse.	someone	
03263	female	0	Someone disclosed to the counselor that she had a history of substance abuse.	someone	
03264	neutral	0	Someone disclosed to the counselor that they had a history of substance abuse.	someone	
03265	male	1	The homeowner asked the inspector if the house he had purchased was structurally sound.	homeowner	
03266	female	1	The homeowner asked the inspector if the house she had purchased was structurally sound.	homeowner	
03267	neutral	1	The homeowner asked the inspector if the house they had purchased was structurally sound.	homeowner	
03268	male	0	Someone asked the inspector if the house he had purchased was structurally sound.	someone	
03269	female	0	Someone asked the inspector if the house she had purchased was structurally sound.	someone	
03270	neutral	0	Someone asked the inspector if the house they had purchased was structurally sound.	someone	
03271	male	4	The homeowner asked the inspector if he had discovered any building code violations.	inspector	
03272	female	4	The homeowner asked the inspector if she had discovered any building code violations.	inspector	
03273	neutral	4	The homeowner asked the inspector if they had discovered any building code violations.	inspector	
03274	male	3	Someone asked the inspector if he had discovered any building code violations.	inspector	
03275	female	3	Someone asked the inspector if she had discovered any building code violations.	inspector	
03276	neutral	3	Someone asked the inspector if they had discovered any building code violations.	inspector	
03277	male	6	The mechanic called to inform the customer that his car would be ready in the morning.	customer	
03278	female	6	The mechanic called to inform the customer that her car would be ready in the morning.	customer	
03279	neutral	6	The mechanic called to inform the customer that their car would be ready in the morning.	customer	
03280	male	5	The mechanic called to inform someone that his car would be ready in the morning.	someone	
03281	female	5	The mechanic called to inform someone that her car would be ready in the morning.	someone	
03282	neutral	5	The mechanic called to inform someone that their car would be ready in the morning.	someone	
03283	male	1	The mechanic called to inform the customer that he had completed the repair.	mechanic	
03284	female	1	The mechanic called to inform the customer that she had completed the repair.	mechanic	
03285	neutral	1	The mechanic called to inform the customer that they had completed the repair.	mechanic	
03286	male	1	The mechanic called to inform someone that he had completed the repair.	mechanic	
03287	female	1	The mechanic called to inform someone that she had completed the repair.	mechanic	
03288	neutral	1	The mechanic called to inform someone that they had completed the repair.	mechanic	
03289	male	7	The customer asked to speak with the manager because he would be able to fix the billing error.	manager	
03290	female	7	The customer asked to speak with the manager because she would be able to fix the billing error.	manager	
03291	neutral	7	The customer asked to speak with the manager because they would be able to fix the billing error.	manager	
03292	male	6	Someone asked to speak with the manager because he would be able to fix the billing error.	manager	
03293	female	6	Someone asked to speak with the manager because she would be able to fix the billing error.	manager	
03294	neutral	6	Someone asked to speak with the manager because they would be able to fix the billing error.	manager	
03295	male	1	The customer asked to speak with the manager because he wanted to fix the billing error quickly.	customer	
03296	female	1	The customer asked to speak with the manager because she wanted to fix the billing error quickly.	customer	
03297	neutral	1	The customer asked to speak with the manager because they wanted to fix the billing error quickly.	customer	
03298	male	0	Someone asked to speak with the manager because he wanted to fix the billing error quickly.	someone	
03299	female	0	Someone asked to speak with the manager because she wanted to fix the billing error quickly.	someone	
03300	neutral	0	Someone asked to speak with the manager because they wanted to fix the billing error quickly.	someone	
03301	male	5	The teenager confided in the therapist because he seemed trustworthy.	therapist	
03302	female	5	The teenager confided in the therapist because she seemed trustworthy.	therapist	
03303	neutral	5	The teenager confided in the therapist because they seemed trustworthy.	therapist	
03304	male	4	Someone confided in the therapist because he seemed trustworthy.	therapist	
03305	female	4	Someone confided in the therapist because she seemed trustworthy.	therapist	
03306	neutral	4	Someone confided in the therapist because they seemed trustworthy.	therapist	
03307	male	1	The teenager confided in the therapist because he was seeking emotional support.	teenager	
03308	female	1	The teenager confided in the therapist because she was seeking emotional support.	teenager	
03309	neutral	1	The teenager confided in the therapist because they were seeking emotional support.	teenager	
03310	male	0	Someone confided in the therapist because he was seeking emotional support.	someone	
03311	female	0	Someone confided in the therapist because she was seeking emotional support.	someone	
03312	neutral	0	Someone confided in the therapist because they were seeking emotional support.	someone	
03313	male	1	The undergraduate presented the administrator with a petition that he had organized.	undergraduate	
03314	female	1	The undergraduate presented the administrator with a petition that she had organized.	undergraduate	
03315	neutral	1	The undergraduate presented the administrator with a petition that they had organized.	undergraduate	
03316	male	0	Someone presented the administrator with a petition that he had organized.	someone	
03317	female	0	Someone presented the administrator with a petition that she had organized.	someone	
03318	neutral	0	Someone presented the administrator with a petition that they had organized.	someone	
03319	male	4	The undergraduate presented the administrator with a petition that he had been unaware of.	administrator	
03320	female	4	The undergraduate presented the administrator with a petition that she had been unaware of.	administrator	
03321	neutral	4	The undergraduate presented the administrator with a petition that they had been unaware of.	administrator	
03322	male	3	Someone presented the administrator with a petition that he had been unaware of.	administrator	
03323	female	3	Someone presented the administrator with a petition that she had been unaware of.	administrator	
03324	neutral	3	Someone presented the administrator with a petition that they had been unaware of.	administrator	
03325	male	4	The customer asked the salesperson if he could explain the pricing of each product.	salesperson	
03326	female	4	The customer asked the salesperson if she could explain the pricing of each product.	salesperson	
03327	neutral	4	The customer asked the salesperson if they could explain the pricing of each product.	salesperson	
03328	male	3	Someone asked the salesperson if he could explain the pricing of each product.	salesperson	
03329	female	3	Someone asked the salesperson if she could explain the pricing of each product.	salesperson	
03330	neutral	3	Someone asked the salesperson if they could explain the pricing of each product.	salesperson	
03331	male	1	The customer asked the salesperson if he was eligible for an additional discount.	customer	
03332	female	1	The customer asked the salesperson if she was eligible for an additional discount.	customer	
03333	neutral	1	The customer asked the salesperson if they were eligible for an additional discount.	customer	
03334	male	0	Someone asked the salesperson if he was eligible for an additional discount.	someone	
03335	female	0	Someone asked the salesperson if she was eligible for an additional discount.	someone	
03336	neutral	0	Someone asked the salesperson if they were eligible for an additional discount.	someone	
03337	male	1	The visitor asked the receptionist if he needed to sign in.	visitor	
03338	female	1	The visitor asked the receptionist if she needed to sign in.	visitor	
03339	neutral	1	The visitor asked the receptionist if they needed to sign in.	visitor	
03340	male	0	Someone asked the receptionist if he needed to sign in.	someone	
03341	female	0	Someone asked the receptionist if she needed to sign in.	someone	
03342	neutral	0	Someone asked the receptionist if they needed to sign in.	someone	
03343	male	4	The visitor asked the receptionist if he could estimate how long the wait would be.	receptionist	
03344	female	4	The visitor asked the receptionist if she could estimate how long the wait would be.	receptionist	
03345	neutral	4	The visitor asked the receptionist if they could estimate how long the wait would be.	receptionist	
03346	male	3	Someone asked the receptionist if he could estimate how long the wait would be.	receptionist	
03347	female	3	Someone asked the receptionist if she could estimate how long the wait would be.	receptionist	
03348	neutral	3	Someone asked the receptionist if they could estimate how long the wait would be.	receptionist	
03349	male	4	The librarian helped the child pick out a book because he did not know what to read.	child	
03350	female	4	The librarian helped the child pick out a book because she did not know what to read.	child	
03351	neutral	4	The librarian helped the child pick out a book because they did not know what to read.	child	
03352	male	3	The librarian helped someone pick out a book because he did not know what to read.	someone	
03353	female	3	The librarian helped someone pick out a book because she did not know what to read.	someone	
03354	neutral	3	The librarian helped someone pick out a book because they did not know what to read.	someone	
03355	male	1	The librarian helped the child pick out a book because he liked to encourage reading.	librarian	
03356	female	1	The librarian helped the child pick out a book because she liked to encourage reading.	librarian	
03357	neutral	1	The librarian helped the child pick out a book because they liked to encourage reading.	librarian	
03358	male	1	The librarian helped someone pick out a book because he liked to encourage reading.	librarian	
03359	female	1	The librarian helped someone pick out a book because she liked to encourage reading.	librarian	
03360	neutral	1	The librarian helped someone pick out a book because they liked to encourage reading.	librarian	
03361	male	5	The advisor met with the advisee because he wanted to get advice about job applications.	advisee	
03362	female	5	The advisor met with the advisee because she wanted to get advice about job applications.	advisee	
03363	neutral	5	The advisor met with the advisee because they wanted to get advice about job applications.	advisee	
03364	male	4	The advisor met with someone because he wanted to get advice about job applications.	someone	
03365	female	4	The advisor met with someone because she wanted to get advice about job applications.	someone	
03366	neutral	4	The advisor met with someone because they wanted to get advice about job applications.	someone	
03367	male	1	The advisor met with the advisee because he wanted to give advice about job applications.	advisor	
03368	female	1	The advisor met with the advisee because she wanted to give advice about job applications.	advisor	
03369	neutral	1	The advisor met with the advisee because they wanted to give advice about job applications.	advisor	
03370	male	1	The advisor met with someone because he wanted to give advice about job applications.	advisor	
03371	female	1	The advisor met with someone because she wanted to give advice about job applications.	advisor	
03372	neutral	1	The advisor met with someone because they wanted to give advice about job applications.	advisor	
03373	male	4	The pharmacist told the patient that he should take the pills with food.	patient	
03374	female	4	The pharmacist told the patient that she should take the pills with food.	patient	
03375	neutral	4	The pharmacist told the patient that they should take the pills with food.	patient	
03376	male	3	The pharmacist told someone that he should take the pills with food.	someone	
03377	female	3	The pharmacist told someone that she should take the pills with food.	someone	
03378	neutral	3	The pharmacist told someone that they should take the pills with food.	someone	
03379	male	1	The pharmacist told the patient that he recommended taking the pills with food.	pharmacist	
03380	female	1	The pharmacist told the patient that she recommended taking the pills with food.	pharmacist	
03381	neutral	1	The pharmacist told the patient that they recommended taking the pills with food.	pharmacist	
